solver,preconditioner,n_rows,n_cols,sparsity,n_channels,solve_normal_equation,condition_est_before_pc,condition_est_after_pc,min_time_normal_eq_in_s,min_time_preconditioning_in_s,min_time_solver_in_s,median_time_normal_eq_in_s,median_time_preconditioning_in_s,median_time_solver_in_s,median_memory_normal_eq_in_mb,median_memory_preconditioning_in_mb,median_memory_solver_in_mb,residual_norm,iterations,converged
crls,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01812632,NaN,NaN,0.0258672825,NaN,NaN,17.676144,1.9352419780107664e-5,14.0,true
lu,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016183155,NaN,NaN,0.023325539,NaN,NaN,5.972936,1.7612724188224526e-12,,true
lsmr,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017511949,NaN,NaN,0.0264481785,NaN,NaN,9.208944,2.0682967834439046e-5,14.0,true
bicgstab,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016779426,NaN,NaN,0.024494037,NaN,NaN,11.657984,9.075563311954756e-5,9.0,true
gmres_iterative,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
bicgstabl,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
cg,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015987433,NaN,NaN,0.022547937,NaN,NaN,7.588592,2.4528594865471026e-5,11.0,true
dqgmres,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016157853,NaN,NaN,0.025451027,NaN,NaN,8.45696,2.4527654445197878e-5,11.0,true
unfold_default,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016031262,NaN,NaN,0.02213216,NaN,NaN,2.019496,0.0013886985039215562,,true
gmres,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017087702,NaN,NaN,0.025595164,NaN,NaN,8.192768,2.452765416182725e-5,11.0,true
klu,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015621417,NaN,NaN,0.0194550415,NaN,NaN,2.221928,1.0232571899161399e-12,,true
bilq,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,1.990491273,NaN,NaN,1.990491273,NaN,NaN,107.368296,NaN,,false
lslq,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.020142042,NaN,NaN,0.029464823,NaN,NaN,11.011056,1.654074217620097e-5,17.0,true
qr,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018832393,NaN,NaN,0.024653219,NaN,NaN,4.759784,2.239925796241787e-12,,true
cg_iterative,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
diom,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017506623,NaN,NaN,0.022649512,NaN,NaN,8.401664,2.4528594946122156e-5,11.0,true
unfold_robust,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.0414292,NaN,NaN,0.043804606,NaN,NaN,5.89852,NaN,,false
qmr,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,1.445106714,NaN,NaN,1.445106714,NaN,NaN,105.858048,NaN,,false
internal,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018679828,NaN,NaN,0.027024066,NaN,NaN,2.2954,9.648243581556274e-13,,true
cgls_lanczos_shift,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018990522,NaN,NaN,0.026861689,NaN,NaN,17.67552,1.9352419780107664e-5,14.0,true
lsqr,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01647886,NaN,NaN,0.021592822,NaN,NaN,8.81304,0.0004672254727473523,13.0,true
cgls,block_jacobi_krylov,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018216021,NaN,NaN,0.028070492,NaN,NaN,17.257584,2.2068101001594235e-6,14.0,true
crls,col,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.09011096,NaN,NaN,0.0985501545,NaN,NaN,37.489088,109.1091402748198,12.0,true
lu,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01686329,NaN,NaN,0.026844748,NaN,NaN,5.556624,1.325933552935993e-12,,true
lsmr,col,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.062138196,NaN,NaN,0.062797608,NaN,NaN,31.090872,109.10914027481971,12.0,true
bicgstab,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014994709,NaN,NaN,0.0194311685,NaN,NaN,0.726296,4.6089480874517816e-5,10.0,true
gmres_iterative,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015716908,NaN,NaN,0.022575604,NaN,NaN,2.625816,3.2503195375190436e-5,12.0,true
bicgstabl,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015876076,NaN,NaN,0.02052955,NaN,NaN,3.374352,2.2230219495316358e-5,5.0,true
cg,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014919555,NaN,NaN,0.021740117,NaN,NaN,0.677632,6.189534908835905e-5,31.0,true
dqgmres,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01396716,NaN,NaN,0.022074936,NaN,NaN,1.539352,3.2503195451864725e-5,12.0,true
unfold_default,col,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.103677385,NaN,NaN,0.103677385,NaN,NaN,83.1984,109.10914027491022,,true
gmres,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016093501,NaN,NaN,0.0198431265,NaN,NaN,1.27516,3.25031954104776e-5,12.0,true
klu,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015662068,NaN,NaN,0.022597526,NaN,NaN,1.806976,1.1139967870934856e-12,,true
bilq,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014296386,NaN,NaN,0.0207295835,NaN,NaN,0.777496,3.405187007492847e-5,12.0,true
lslq,col,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.062442398,NaN,NaN,0.062917207,NaN,NaN,31.054008,109.10914027481971,12.0,true
qr,col,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.236606144,NaN,NaN,0.236606144,NaN,NaN,539.092048,109.10914027481971,,true
cg_iterative,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014404336,NaN,NaN,0.0209192515,NaN,NaN,1.953872,6.189534847891089e-5,31.0,true
diom,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014695724,NaN,NaN,0.0191117775,NaN,NaN,1.484056,3.250585290444444e-5,12.0,true
unfold_robust,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.028507152,NaN,NaN,0.048502241,NaN,NaN,5.486552,NaN,,false
qmr,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01465685,NaN,NaN,0.020137906,NaN,NaN,0.804104,1.0250865282311721e-7,13.0,true
internal,col,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.227302398,NaN,NaN,0.227302398,NaN,NaN,539.091984,109.10914027481971,,true
cgls_lanczos_shift,col,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015295559,NaN,NaN,0.020220304,NaN,NaN,0.74728,2.7454057511550994e-5,16.0,true
lsqr,col,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.062615182,NaN,NaN,0.0637013065,NaN,NaN,31.084728,109.10914027481971,12.0,true
cgls,col,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.093578054,NaN,NaN,0.095909737,NaN,NaN,31.301056,109.1091402748198,12.0,true
crls,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01552036,NaN,NaN,0.0199885,NaN,NaN,0.764344,3.261320312600641e-5,11.0,true
lu,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.025922236,NaN,NaN,0.0295797945,NaN,NaN,5.58584,1.7612724188224526e-12,,true
lsmr,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014359193,NaN,NaN,0.0192308765,NaN,NaN,0.764344,3.261320134047119e-5,11.0,true
bicgstab,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014158775,NaN,NaN,0.020403257,NaN,NaN,0.750008,1.7375525873023786e-5,3.0,true
gmres_iterative,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015244968,NaN,NaN,0.022836805,NaN,NaN,2.819576,1.601315870467731e-8,5.0,true
bicgstabl,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015105626,NaN,NaN,0.022072145,NaN,NaN,3.337656,3.565894409473808e-8,5.0,true
cg,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013856384,NaN,NaN,0.018891965,NaN,NaN,0.694696,3.933129984962237e-5,4.0,true
dqgmres,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014120781,NaN,NaN,0.020124342,NaN,NaN,1.563064,1.6013305082681828e-8,5.0,true
unfold_default,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018019946,NaN,NaN,0.025749411,NaN,NaN,1.63152,0.0013886985039215562,,true
gmres,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015025371,NaN,NaN,0.025420621,NaN,NaN,1.298872,1.60142281162065e-8,5.0,true
klu,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017504565,NaN,NaN,0.023077962,NaN,NaN,1.83456,1.0232571899161399e-12,,true
bilq,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.687533805,NaN,NaN,0.687533805,NaN,NaN,21.202464,NaN,,false
lslq,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014817728,NaN,NaN,0.0179798575,NaN,NaN,0.752056,1.6246570973151392e-6,13.0,true
qr,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016926816,NaN,NaN,0.025208486,NaN,NaN,4.371504,2.239925796241787e-12,,true
cg_iterative,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015342824,NaN,NaN,0.017677066,NaN,NaN,1.985976,3.9331299849847974e-5,4.0,true
diom,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016752146,NaN,NaN,0.027507198,NaN,NaN,1.507768,1.6013526055505647e-8,5.0,true
unfold_robust,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.026729885,NaN,NaN,0.041847314,NaN,NaN,5.5112,NaN,,false
qmr,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.767181946,NaN,NaN,0.767181946,NaN,NaN,21.22764,NaN,,false
internal,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016125323,NaN,NaN,0.020971139,NaN,NaN,1.907488,9.648243581556274e-13,,true
cgls_lanczos_shift,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.0139552,NaN,NaN,0.0189222785,NaN,NaN,0.764344,3.261320312600641e-5,11.0,true
lsqr,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015388737,NaN,NaN,0.018902766,NaN,NaN,0.7582,3.2615328521021454e-5,11.0,true
cgls,ilu0,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015298776,NaN,NaN,0.021511232,NaN,NaN,0.713144,3.2615332964761494e-5,11.0,true
crls,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015081287,NaN,NaN,0.02144226,NaN,NaN,0.745768,0.0001032094015442689,13.0,true
lu,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017458711,NaN,NaN,0.020933785,NaN,NaN,5.559952,1.554487439415882e-15,,true
lsmr,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014423601,NaN,NaN,0.0212248315,NaN,NaN,0.745768,0.00013929361519422485,13.0,true
bicgstab,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014091488,NaN,NaN,0.023287204,NaN,NaN,0.731432,1.704523489958964e-5,10.0,true
gmres_iterative,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016026992,NaN,NaN,0.022207847,NaN,NaN,2.788648,7.309084484306818e-5,12.0,true
bicgstabl,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017825889,NaN,NaN,0.024363233,NaN,NaN,3.31908,5.956100474243132e-8,5.0,true
cg,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014414444,NaN,NaN,0.021982133,NaN,NaN,0.67612,6.294455858953633e-5,12.0,true
dqgmres,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016179068,NaN,NaN,0.022488243,NaN,NaN,1.544488,7.309084543750747e-5,12.0,true
unfold_default,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018301121,NaN,NaN,0.023637902,NaN,NaN,1.637056,5.786109106134e-6,,true
gmres,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016911412,NaN,NaN,0.022929411,NaN,NaN,1.280296,7.309084542881636e-5,12.0,true
klu,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016411584,NaN,NaN,0.021258914,NaN,NaN,1.807488,9.155610195382557e-16,,true
bilq,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01555241,NaN,NaN,0.024469202,NaN,NaN,0.782632,6.294526941499143e-5,12.0,true
lslq,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016446289,NaN,NaN,0.024647917,NaN,NaN,0.73348,7.922279674604322e-6,18.0,true
qr,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018649245,NaN,NaN,0.026215255,NaN,NaN,4.346096,3.115629525046102e-15,,true
cg_iterative,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016880123,NaN,NaN,0.019628949,NaN,NaN,1.951016,6.294531734975605e-5,12.0,true
diom,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014717302,NaN,NaN,0.020326674,NaN,NaN,1.489192,7.303576392558587e-5,12.0,true
unfold_robust,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.026898542,NaN,NaN,0.030309667,NaN,NaN,5.48724,NaN,,false
qmr,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017258924,NaN,NaN,0.02252402,NaN,NaN,0.80924,6.597895353048942e-7,13.0,true
internal,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017764914,NaN,NaN,0.026990876,NaN,NaN,5.583328,1.554487439415882e-15,,true
cgls_lanczos_shift,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015027614,NaN,NaN,0.022355061,NaN,NaN,0.745768,0.0001032094015442689,13.0,true
lsqr,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015475696,NaN,NaN,0.022218846,NaN,NaN,0.739624,0.0001348223075177284,13.0,true
cgls,jacobi,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017488014,NaN,NaN,0.022958554,NaN,NaN,0.694568,0.0001333861030404781,13.0,true
crls,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013882819,NaN,NaN,0.0220096385,NaN,NaN,0.748816,2.4527653554695294e-5,11.0,true
lu,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016998308,NaN,NaN,0.02695259,NaN,NaN,6.133096,0.0,,true
lsmr,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014644399,NaN,NaN,0.0189476835,NaN,NaN,0.748816,2.4527654548038892e-5,11.0,true
bicgstab,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014453069,NaN,NaN,0.019289591,NaN,NaN,0.73448,2.2797699246811606e-13,1.0,true
gmres_iterative,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014398156,NaN,NaN,0.021219925,NaN,NaN,2.691344,2.5494008550321283e-13,1.0,true
bicgstabl,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.020070436,NaN,NaN,0.02401334,NaN,NaN,3.322128,5.62504997264332e-8,5.0,true
cg,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013218681,NaN,NaN,0.016764208,NaN,NaN,0.679168,2.545220123132296e-13,1.0,true
dqgmres,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01345794,NaN,NaN,0.019544965,NaN,NaN,1.547536,2.545220123132296e-13,1.0,true
unfold_default,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015357828,NaN,NaN,0.0217241165,NaN,NaN,1.337592,2.515128301872952e-15,,true
gmres,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013826281,NaN,NaN,0.0224619465,NaN,NaN,1.283344,2.545220123132296e-13,1.0,true
klu,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016511543,NaN,NaN,0.02037589,NaN,NaN,1.975624,0.0,,true
bilq,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.473761701,NaN,NaN,0.473761701,NaN,NaN,19.80132,NaN,,false
lslq,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014676978,NaN,NaN,0.022818586,NaN,NaN,0.736528,6.506142512171214e-7,13.0,true
qr,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.024401277,NaN,NaN,0.026681098,NaN,NaN,4.635784,8.093866587084219e-16,,true
cg_iterative,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015799917,NaN,NaN,0.023785441,NaN,NaN,1.863952,2.545220123132296e-13,1.0,true
diom,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013884079,NaN,NaN,0.020057737,NaN,NaN,1.49224,2.545220123132296e-13,1.0,true
unfold_robust,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.035020697,NaN,NaN,0.038823777,NaN,NaN,5.88956,NaN,,false
qmr,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.684454196,NaN,NaN,0.684454196,NaN,NaN,19.738128,NaN,,false
internal,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018625182,NaN,NaN,0.0283712605,NaN,NaN,6.160072,0.0,,true
cgls_lanczos_shift,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014761417,NaN,NaN,0.021710419,NaN,NaN,0.748816,2.4527653554695294e-5,11.0,true
lsqr,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014328003,NaN,NaN,0.023362446,NaN,NaN,0.742672,2.4528595716814277e-5,11.0,true
cgls,ldl_reg,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015331066,NaN,NaN,0.019682706,NaN,NaN,0.697616,2.452859480957408e-5,11.0,true
crls,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016474736,NaN,NaN,0.024066299,NaN,NaN,0.748288,1.2954116484726048e-6,12.0,true
lu,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017983921,NaN,NaN,0.026703264,NaN,NaN,6.811368,1.9002943576525368e-17,,true
lsmr,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015627292,NaN,NaN,0.018453653,NaN,NaN,0.748288,1.2954173162740321e-6,12.0,true
bicgstab,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013489686,NaN,NaN,0.01967369,NaN,NaN,0.733952,1.1248273200699151e-7,4.0,true
gmres_iterative,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015218945,NaN,NaN,0.0214638275,NaN,NaN,2.719424,1.3691938689869016e-12,5.0,true
bicgstabl,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014623686,NaN,NaN,0.019981713,NaN,NaN,3.3216,6.445348571718126e-8,5.0,true
cg,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013791061,NaN,NaN,0.020550536,NaN,NaN,0.67864,5.214297621048306e-13,5.0,true
dqgmres,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014419251,NaN,NaN,0.0203480655,NaN,NaN,1.547008,6.534218531036637e-13,5.0,true
unfold_default,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.019301123,NaN,NaN,0.024000062,NaN,NaN,1.580776,4.757553069680686e-7,,true
gmres,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01385489,NaN,NaN,0.0193244065,NaN,NaN,1.282816,1.2091929433118315e-12,5.0,true
klu,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014316657,NaN,NaN,0.0189760765,NaN,NaN,2.100008,1.777562605088864e-17,,true
bilq,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,1.309936662,NaN,NaN,1.309936662,NaN,NaN,43.655016,NaN,,false
lslq,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015142689,NaN,NaN,0.017667202,NaN,NaN,0.736,9.949221696900401e-6,13.0,true
qr,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018223587,NaN,NaN,0.026601411,NaN,NaN,5.340856,8.894920434037514e-16,,true
cg_iterative,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014691561,NaN,NaN,0.01888293,NaN,NaN,1.887904,1.3693834091834748e-12,5.0,true
diom,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013698254,NaN,NaN,0.0199776715,NaN,NaN,1.491712,1.4735937969316308e-12,5.0,true
unfold_robust,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.034387021,NaN,NaN,0.042950349,NaN,NaN,6.368632,NaN,,false
qmr,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,1.412117763,NaN,NaN,1.412117763,NaN,NaN,43.680768,NaN,,false
internal,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015977465,NaN,NaN,0.023045704,NaN,NaN,6.835704,1.9002943576525368e-17,,true
cgls_lanczos_shift,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014861469,NaN,NaN,0.019194924,NaN,NaN,0.748288,1.2954116484726048e-6,12.0,true
lsqr,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014289253,NaN,NaN,0.020087276,NaN,NaN,0.742144,1.2954134980292364e-6,12.0,true
cgls,lldl,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015882436,NaN,NaN,0.021283752,NaN,NaN,0.697088,1.2954356967227828e-6,12.0,true
crls,none,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
lu,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
lsmr,none,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
bicgstab,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
gmres_iterative,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
bicgstabl,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
cg,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
dqgmres,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
unfold_default,none,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
gmres,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
klu,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
bilq,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
lslq,none,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
qr,none,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
cg_iterative,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
diom,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
unfold_robust,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
qmr,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
internal,none,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
